label,rssi,mean_amp,shannon_entropy,normalized_entropy,renyi_entropy_alpha_0.5,renyi_entropy_alpha_1,renyi_entropy_alpha_2,renyi_entropy_alpha_3,tsallis_entropy_q_0.5,tsallis_entropy_q_1.5,tsallis_entropy_q_2,sample_entropy,approximate_entropy,permutation_entropy,svd_entropy,fractal_dimension,lz_complexity
0,-89,8.518749999999999,5.42745475503233,0.9045757925053883,5.6148433015478565,5.42745475503233,4.909144049258498,4.332109325443079,12.00064555447765,1.6694016304524617,0.9667196918598627,0.6175156433548754,0.5319702692577373,-1.6743310423506184e-06,3.7281734950360184,0,0.21875
0,-89,7.964062500000001,5.343269218647111,0.8905448697745185,5.573566912820429,5.343269218647111,4.762659181052443,4.184979709244664,11.801787755781906,1.6550821457486509,0.9631629419959157,0.5273670560784107,0.5441501603970762,-1.6743310423506184e-06,3.7011066010142564,0,0.234375
0,-69,16.609375,5.6620615922410895,0.9436769320401815,5.710130154057437,5.6620615922410895,5.5907686550246956,5.527869307952094,12.470720771024743,1.7152222844120115,0.9792513423324991,0.2889510560927682,0.344552762967659,-1.6743310423506184e-06,3.214058470474497,0,0.1875
0,-91,6.4390625,5.476780095185215,0.9127966825308692,5.6327380024733795,5.476780095185215,5.088374287419392,4.634973467954809,12.08774500982223,1.6810996841088537,0.9706078107888227,0.6531794116680957,0.5395587288037609,-1.6743310423506184e-06,4.057313133509064,0,0.203125
0,-93,6.33125,5.205966316094825,0.8676610526824708,5.5042616700537215,5.205966316094825,4.425135911050167,3.7509262295941777,11.474227152278267,1.6258521002593915,0.9534529646050122,0.4785724203419699,0.5400736230977929,-1.6743310423506184e-06,3.8167240894624666,0,0.203125
0,-77,20.7015625,5.555334133285671,0.9258890222142785,5.669507069507667,5.555334133285671,5.286992482117417,4.967399721559332,12.26841653309581,1.6953256073253267,0.9743882225435146,0.485008171030464,0.4433366511995209,-1.6743310423506184e-06,3.611015600029939,0,0.203125
0,-86,11.015625,5.484483783159609,0.9140806305266015,5.6307099775605005,5.484483783159609,5.146314389433892,4.744937075288912,12.077846776659534,1.684260399878292,0.9717648811223007,0.5668711221199955,0.5108881225832884,-1.6743310423506184e-06,3.4676516346221002,0,0.1875
0,-88,11.923437499999999,5.5283001214224,0.9213833535704,5.6530859661948805,5.5283001214224,5.233656407047214,4.869680125546823,12.187443871723586,1.6913158290247525,0.9734236035660103,0.4431760303557336,0.3844102808563048,-1.6743310423506184e-06,3.3026532014140506,0,0.203125
0,-87,11.798437499999999,5.476248301277003,0.9127080502128339,5.615527734536654,5.476248301277003,5.185011724455857,4.8366668114651485,12.003966991574478,1.6855115869447164,0.9725121897736667,0.5853883393171646,0.5111320795395824,-1.6743310423506184e-06,3.3840166240574887,0,0.1875
0,-89,10.665625,5.4861376781758775,0.9143562796959795,5.631906318632675,5.4861376781758775,5.13231019508198,4.7032865093950535,12.08368494765288,1.6839280686028528,0.9714894594325763,0.7308581028075146,0.6013096070760686,-1.6743310423506184e-06,3.6392471658534564,0,0.203125
