label,packet_num,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,energy,rolling_mean_50,rolling_std_50,rolling_max_50,rolling_min_50,rolling_energy_50,derivative,derivative_abs,derivative_squared,cumulative_mean,cumulative_std,cumulative_min,cumulative_max,autocorr_lag_1,autocorr_diff_lag_1,autocorr_ratio_lag_1,autocorr_lag_5,autocorr_diff_lag_5,autocorr_ratio_lag_5,autocorr_lag_10,autocorr_diff_lag_10,autocorr_ratio_lag_10,autocorr_lag_20,autocorr_diff_lag_20,autocorr_ratio_lag_20,autocorr_lag_50,autocorr_diff_lag_50,autocorr_ratio_lag_50
2,2287,-83,16.2765625,20.27665485067973,163.4,0.0,14.0,43268.43000000001,16.504749999999998,3.488876116019842,26.496875000000003,8.0203125,31622.7736,3.7562500000000014,3.7562500000000014,14.109414062500012,17.854409722222222,2.361217911842893,9.3640625,23.31875,12.5203125,3.7562500000000014,1.3000123758881919,13.39375,2.8828125,1.2152355602250633,21.9375,-5.660937499999999,0.7419515331304144,17.0078125,-0.7312499999999993,0.9570049965564357,20.0125,-3.7359374999999986,0.8133197594843343
2,2288,-90,8.0984375,6.577078858322571,43.9,0.0,8.399999999999999,6965.93,16.46484375,3.466900279159955,26.496875000000003,8.0203125,31871.777400000003,-8.178125000000001,8.178125000000001,66.88172851562503,17.78267463235294,2.4967772592365156,8.0984375,23.31875,16.2765625,-8.178125000000001,0.4975520477648736,13.9578125,-5.859375,0.5802081751558007,21.059374999999996,-12.960937499999996,0.38455258598355435,18.99375,-10.8953125,0.4263737847253025,23.31875,-15.220312500000002,0.34729293605819617
2,2289,-85,14.553125,10.781378169528004,69.9,0.0,14.5,20994.02,16.550406249999998,3.5071615645015455,26.496875000000003,8.0203125,32442.772200000003,6.4546875,6.4546875,41.662990722656254,17.759101277372263,2.5028364961673133,8.0984375,23.31875,8.0984375,6.4546875,1.7970285259312646,14.545312500000001,0.007812499999998224,1.0005370458326663,15.915625000000002,-1.3625000000000025,0.9143922457087141,18.098437500000003,-3.545312500000003,0.8041094263463666,18.5140625,-3.9609375000000018,0.7860578527236874
2,2290,-86,13.060937499999998,10.26276061160416,69.9,0.0,13.0,17658.39,16.61309375,3.5785270818611767,26.496875000000003,8.0203125,32969.689,-1.4921875000000018,1.4921875000000018,2.2266235351562553,17.72505661231884,2.525552201058589,8.0984375,23.31875,14.553125,-1.4921875000000018,0.8974661182758947,14.3515625,-1.2906250000000021,0.9100707041431408,14.084375000000001,-1.0234375000000036,0.9273351904266115,16.7671875,-3.7062500000000007,0.7789581121486168,17.575000000000003,-4.514062500000005,0.7431542962643356
2,2291,-53,21.784374999999997,20.374495536316356,164.9,0.0,23.9,56939.46000000001,16.676125,3.650371304739854,26.496875000000003,8.0203125,33503.9944,8.7234375,8.7234375,76.09836181640624,17.754260341726617,2.5398308536828065,8.0984375,23.31875,13.060937499999998,8.7234375,1.6679027314920747,12.5203125,9.264062499999998,1.7399224867652077,14.2625,7.521874999999998,1.5273881488246697,17.528125,4.256249999999998,1.2428239618998629,9.3640625,12.420312499999998,2.3263805291367365
2,2292,-54,21.3734375,20.336990944670102,164.9,0.0,23.1,55706.69,16.575,3.667968137035118,26.496875000000003,8.0203125,33252.21,-0.41093749999999574,0.41093749999999574,0.1688696289062465,17.780111607142857,2.549096480653744,8.0984375,23.31875,21.784374999999997,-0.41093749999999574,0.9811360903796373,16.2765625,5.096875000000001,1.3131418987798007,13.39375,7.979687500000001,1.5957768290600596,15.296875000000002,6.0765625,1.3972419924172752,15.535937500000001,5.8375,1.3757416392965254
2,2293,-54,20.215625,20.260022355845887,164.9,0.0,22.049999999999997,52424.96,16.513375,3.686385694552152,26.496875000000003,8.0203125,33113.004,-1.1578125000000021,1.1578125000000021,1.340529785156255,17.797384751773052,2.5482441645732177,8.0984375,23.31875,21.3734375,-1.1578125000000021,0.945829329239654,8.0984375,12.1171875,2.49623739193673,13.9578125,6.2578125,1.4483375207728633,11.121875,9.09375,1.817645242583176,19.967187499999998,0.24843750000000142,1.0124422374236612
2,2294,-91,10.229687499999999,9.36645743610378,69.9,0.0,10.399999999999999,12312.130000000001,16.405,3.691626115428822,26.496875000000003,8.0203125,32845.546800000004,-9.9859375,9.9859375,99.71894775390626,17.74409110915493,2.617404237189778,8.0984375,23.31875,20.215625,-9.9859375,0.5060287274804154,14.553125,-4.323437500000001,0.7029202866793017,14.545312500000001,-4.3156250000000025,0.7032978354161977,17.790625,-7.5609375,0.5750043590371693,18.6296875,-8.4,0.5491067389559412
2,2295,-91,8.0203125,8.81125309773495,69.9,0.0,7.8,9085.67,16.30453125,3.7128940699998263,26.496875000000003,8.0203125,32603.7166,-2.2093749999999996,2.2093749999999996,4.881337890624998,17.676092657342657,2.7319886029830935,8.0203125,23.31875,10.229687499999999,-2.2093749999999996,0.7840231400985476,13.060937499999998,-5.040624999999999,0.614068621485355,14.3515625,-6.331250000000001,0.5588459055349614,14.478125000000002,-6.457812500000003,0.5539606783364089,15.028125,-7.0078125,0.5336868016677528
2,2296,-85,14.315625,21.43481556625517,175.5,0.0,14.0,42520.86,16.2289375,3.741647735720277,26.496875000000003,8.0203125,32430.2344,6.295312500000001,6.295312500000001,39.630959472656265,17.652756076388886,2.7367845027345057,8.0203125,23.31875,8.0203125,6.295312500000001,1.784920876222607,21.784374999999997,-7.4687499999999964,0.6571510242019327,12.5203125,1.7953125000000014,1.1433918966965166,18.3578125,-4.042187500000001,0.7798110052703171,16.265625,-1.9499999999999993,0.8801152196663073
