label,rssi,mean_amp,spectrogram_mean,spectrogram_std,spectrogram_max,spectrogram_min,spectrogram_energy,time_freq_entropy,avg_temporal_variation,max_temporal_variation,min_temporal_variation,avg_freq_variation,max_freq_variation,min_freq_variation,spectrogram_peak_freq,spectrogram_peak_time,cwt_mean,cwt_std,cwt_max,cwt_min,cwt_energy,wavelet_entropy,scale_mean_mean,scale_mean_std,scale_mean_max,scale_mean_min,max_energy_scale,max_energy_value,inst_amp_mean,inst_amp_std,inst_amp_max,inst_amp_min,inst_amp_range,inst_phase_mean,inst_phase_std,inst_phase_range,inst_freq_mean,inst_freq_std,inst_freq_max,inst_freq_min,inst_freq_range,inst_bandwidth
0,-89,10.3375,0.25260434303350965,0.7462649056823614,5.509317337059317,8.357791991418442e-05,15.914073611111107,3.691744940392488,0.3214552464525307,1.7936182321007887,0.007020576872456495,0.48103656965088876,1.703658543485229,0.024258668030937566,6.25,0.24,8.379576653948991,10.815893172561058,76.11348074417234,0.0,191693.6704201317,9.084210536767976,8.379576653948991,3.429237985098418,18.64795968573561,3.0382226663500793,1,33097.84916115585,13.662251465546142,9.997665456479444,69.99755846602648,0.06394650667158341,69.93361195935489,2.7738511353663258,2.5230201840301896,6.885385118652404,1.2611253573910999,9.979490525172066,49.99999999999907,-37.62314120548667,87.62314120548574,9.979490525172066
0,-89,9.1390625,0.278743334803057,0.5702815418991914,3.1872611038027086,1.6666666666671282e-05,17.560830092592592,4.272953663183091,0.27185445223111104,1.0635599113656447,0.012715528792054901,0.483602576476116,0.9881929546824623,0.07802914899318757,6.25,0.24,9.75696756335476,12.0272350667231,75.77962456761313,0.0,245609.2665677524,9.148802727946597,9.75696756335476,3.937515454033101,16.486081650826424,3.2457757670752545,1,25557.344415269185,12.017909670061444,9.712919196136722,70.24727297256628,0.6561437373688541,69.59112923519743,-0.017485656165108804,0.8057633475389244,3.141592653589793,-0.3342574650723649,11.290121433884524,22.9974471572,-49.99999999999996,72.99744715719996,11.290121433884524
0,-90,8.5,0.21483152924750148,0.537691343006665,3.628839087097296,3.709342084611651e-05,13.534386342592594,4.043831110621369,0.27113962589129553,1.1443216270074636,0.014542002411331916,0.36093386013881795,1.1265332358976703,0.026162699676745466,6.25,0.24,8.965735651369693,12.241920875533454,74.89954237799012,0.0,235775.01951289678,9.019945250028155,8.965735651369695,3.8562921521834954,15.333267939903525,3.3948965010339363,15,31499.59791351326,11.358808434963972,9.844095243960531,70.27852494609927,0.11752978501257116,70.1609951610867,2.9367831552186017,2.6122629514296705,7.043346640269241,1.236516045736878,11.236623373669174,49.99999999999993,-29.091988031938662,79.0919880319386,11.236623373669174
0,-87,8.860937499999999,0.1740611478542034,0.35888141284550035,1.8005705583412306,1.8518518518519044e-06,10.965852314814814,4.244894682964224,0.17982729252073062,0.5740226931661097,0.0066921898048378685,0.3022717592673402,0.5645808344146701,0.03841074691046447,6.25,0.24,8.421441506414252,11.543750020437995,76.11706040484036,0.0,209079.13377824664,9.006931539688223,8.421441506414254,3.261912872309491,15.984368104263403,3.0741171395057885,1,24801.17014889099,11.77539828446972,9.754798004535774,70.41819573158871,0.2706667434437193,70.14752898814498,0.004064638888687543,0.8360347636781665,3.1415926535897927,-0.33278393912829685,10.431374549392503,22.648737629225817,-49.999999999999886,72.6487376292257,10.431374549392503
0,-91,8.2265625,0.18885496766607876,0.4173446152608088,2.100296997072729,6.666666666666639e-05,11.897862962962963,4.080176576709446,0.21429354151830185,0.6544847289853017,0.0068018056369418736,0.33325106179178815,0.7198025454153286,0.05038618923812191,6.25,0.24,9.365378490972123,12.70267412129654,76.91181535026402,0.0,255045.8819696846,8.995790556296035,9.365378490972123,4.330050732380186,15.224345460747521,2.7984511852533664,13,26580.15967924491,11.187118552966638,10.001099283594138,70.49270478712684,0.4270568577577356,70.0656479293691,-0.004002788794180326,0.8509480208433124,3.141592653589795,-0.3231997419663137,10.626581395392106,22.527555027933456,-49.99999999999996,72.52755502793342,10.626581395392106
0,-84,16.028125,0.6428733061434451,1.754547435986896,10.563129690822253,0.00020416666666666695,40.50101828703704,3.5928402717391035,0.9052395360838291,3.5877095173746407,0.029237744647050586,1.2673764458420476,3.2882675407165602,0.06401343488787903,6.25,0.24,17.040855180834004,23.47710878684131,142.04383810780018,0.0,861762.9514581386,8.968300986684316,17.040855180834008,7.484454744291659,28.91335708226662,5.113781597633194,13,84137.9333468322,20.841315602698632,18.002516737128328,130.29523947964992,0.9099544608726973,129.3852850187772,-0.018864774310136206,0.7822610837147882,3.141592653589794,-0.33528260373968577,10.438327553395899,22.402429421387623,-49.999999999999915,72.40242942138754,10.438327553395899
0,-84,17.5765625,0.7927695399764844,2.1289713379409023,13.178561058108864,9.074074074073964e-05,49.944481018518516,3.6439324244706173,1.0589603674221157,4.679935520567692,0.043374731335651596,1.48337469496961,4.092689933304807,0.056715174195989294,6.25,0.24,18.002842918202624,23.9411530693878,140.15483307850144,0.0,918815.9113516392,9.019050739022214,18.002842918202628,7.767032599116229,31.706604973524776,5.4642195770332,1,89738.09947657691,22.45643736178775,17.693103080071648,130.11466129419233,0.796131235361031,129.3185300588313,-0.015013687284909615,0.7682242686243975,3.141592653589793,-0.3463710640683239,10.833002506433237,22.776592463252314,-49.99999999999999,72.77659246325231,10.833002506433237
0,-83,16.875,0.7056353946208112,1.9687806412954705,11.307559712989805,4.178240740739953e-05,44.4550298611111,3.5333533026031896,0.940961059234742,4.193890753700235,0.011230393619669788,1.3809122728520777,3.5204602845304307,0.05055780195904489,6.25,0.24,18.20123959086876,23.327475915743022,140.70204474478737,0.0,896467.2053696299,9.053336949286237,18.20123959086876,8.46607426250254,30.44104664539671,5.308334637347762,13,90672.201610495,21.905511334289173,17.842420565069872,130.1714869861842,0.24637538266614456,129.92511160351805,-0.013557435409781528,0.7974675895173602,3.141592653589794,-0.3457090581044638,10.691301400621414,22.57775100792765,-49.99999999999986,72.5777510079275,10.691301400621414
0,-88,12.8296875,0.530617342739565,1.5515717492260748,7.98875740740741,0.0003129629629629684,33.42889259259259,3.3835544945981275,0.7313278672412769,2.769640753419423,0.0073511189888978805,1.1425246987963031,2.4673535390380836,0.08175741540009597,0.0,0.08,16.616551790343458,25.667530336178775,135.8573630665594,0.0,957370.2727268599,8.801155844009983,16.616551790343458,7.307020058326104,27.05510155912288,4.95167006111291,15,105043.1059307312,17.56793467820851,18.601209382137935,130.00160409538105,0.2628243710977868,129.73877972428326,-0.02047881606727716,0.7934797830965037,3.141592653589793,-0.3736853075937231,12.779220656119332,23.48312013989265,-49.99999999999907,73.48312013989172,12.779220656119332
0,-86,14.3984375,0.801540167548501,2.842432444994575,20.90157299794064,1.8518518518516414e-06,50.49703055555556,3.2169223096530017,1.3093384213858685,6.8966494578792705,0.023280055149807053,1.7018505462735671,6.461884220053991,0.0854994236123436,6.25,0.4,16.915170208850228,25.12652195279849,140.43420711997317,8.881784197001252e-16,939484.2507661709,8.86091553603097,16.915170208850228,7.16965535746474,27.960112196931334,5.071602006392545,15,107789.76208690112,20.21034104705171,19.859545399449466,130.94854007449086,0.2632562592664134,130.68528381522444,-0.0012478503640674897,0.8306115752286068,3.1415926535897913,-0.35398238266605364,10.375099692180926,21.78550646601327,-49.99999999999997,71.78550646601325,10.375099692180926
