label,rssi,mean_amp,std_amp,max_amp,min_amp,median_amp,skewness,kurtosis,variance_ratio,mean_absolute_deviation,median_absolute_deviation,q1,q3,iqr,percentile_95,percentile_5,percentile_range_95,harmonic_mean,geometric_mean,zero_crossing_rate,autocorrelation_peak,total_energy,rms,crest_factor,shape_factor,impulse_factor,margin_factor
0,-91,8.9203125,8.991022948049002,69.9,0.0,8.149999999999999,4.772137720080856,30.2627896764116,9.062292895013586,4.631005859375,2.3000000000000003,5.8,10.4,4.6000000000000005,15.5,0.0,15.5,7.111105059665313e-06,0.9224414589483099,0,160.41046875,10266.27,12.665325449825598,5.519004999745785,1.419829633770786,7.836047466268984,26.438188114271444
0,-89,7.790625,8.944179649882654,69.9,0.0,7.15,5.161339080990423,33.48263349998094,10.26853934579519,4.5056640625,2.6500000000000004,3.7749999999999995,9.575,5.8,15.894999999999996,0.0,15.894999999999996,7.111103306342109e-06,0.7798071833559962,0,140.69218750000002,9004.300000000001,11.861373761078436,5.893077438997021,1.5225186988925454,8.972321351326581,28.715284395162985
0,-80,18.2890625,15.746588094603027,111.5,0.0,19.35,3.054110614971899,16.642225765906037,13.557557860799912,9.911279296875,7.4499999999999975,7.5,24.775,17.275,34.71999999999999,0.0,34.71999999999999,7.1111072716190695e-06,1.6457752033228776,0,582.44484375,37276.47,24.133894085911624,4.620058204574242,1.3195806382274096,6.096539606853024,29.533088014130943
0,-80,18.4640625,22.239417196637454,175.5,0.0,17.5,5.416472962170763,35.95245202916169,26.78671881983582,10.8689453125,7.3999999999999995,7.225,23.3,16.075000000000003,32.964999999999996,0.0,32.964999999999996,7.1111069399989935e-06,1.5791528365864325,0,835.51328125,53472.85,28.90524660420665,6.0715618977939165,1.5654867415402165,9.504949980268426,47.16130929731246
0,-80,18.653125,22.088231939980506,175.5,0.0,17.55,5.513203387448022,36.82828586719948,26.155937092494575,10.695605468750001,8.149999999999999,7.8999999999999995,24.6,16.700000000000003,31.085,0.0,31.085,7.111108091134339e-06,1.6760459149470268,0,835.8290625,53493.06,28.910708439953524,6.0704148531708295,1.5499122474138396,9.40861065324922,46.502062534177306
0,-80,11.253125,7.804024777919083,43.9,0.0,11.0,0.8531310694228882,2.809047314796273,5.412078629029391,6.19375,5.65,6.0,17.025,11.024999999999999,20.54,0.0,20.54,7.1111059084947556e-06,1.135241830750418,0,187.535625,12002.279999999999,13.694364716919145,3.205697942312314,1.21693871702131,3.901138225947172,14.640403004197823
0,-79,18.775,16.373444582616084,111.5,0.0,20.1,2.732881888529062,13.654008431050435,14.279077135601751,10.8484375,7.300000000000002,8.2,24.474999999999998,16.275,40.10499999999999,0.0,40.10499999999999,7.111107205770496e-06,1.6571811916449786,0,620.5903125,39717.78,24.911650136030733,4.475817335075515,1.3268521336446657,5.9387480192411175,29.267828300927167
0,-75,14.4734375,13.576222806200322,43.9,0.0,11.0,0.4443930414908854,-1.2776634773276379,12.73462596214395,12.249072265625001,10.0,1.2999999999999998,26.549999999999997,25.249999999999996,36.279999999999994,0.0,36.279999999999994,7.111100020357592e-06,0.9830558309588355,0,393.79421875,25202.83,19.844249009473753,2.2122277223398163,1.3710804802517214,3.0331424008192664,13.949841317802107
0,-77,16.9921875,15.607693462355153,111.5,0.0,16.65,3.3534097919851384,18.41280278698065,14.336004759766157,9.729687499999999,6.850000000000001,7.5249999999999995,23.325,15.8,34.75999999999999,0.0,34.75999999999999,6.399997328207996e-06,1.2369918405677727,0,532.33453125,34069.41,23.07237593422056,4.8326186902150114,1.3578225038064142,6.561838694291791,30.87321757479558
0,-81,17.0046875,14.923203720292227,111.5,0.0,18.05,3.757491956722433,22.4350003177706,13.096506253398513,9.126123046875,7.35,8.5,23.025,14.524999999999999,27.639999999999997,0.0,27.639999999999997,7.111107984031507e-06,1.6185884196940397,0,511.8614062500001,32759.130000000005,22.624354272553283,4.92831723409445,1.3304774311245562,6.557015143205946,30.39943143339839
0,-77,19.4203125,15.867391677662203,111.5,0.0,20.95,2.8335869112138967,15.18484951523951,12.964472414533562,10.55341796875,9.05,8.475,27.825,19.35,33.2,0.0,33.2,7.111108407658691e-06,1.8184833214157061,0,628.92265625,40251.05,25.078330411931333,4.446069324490722,1.2913452922338937,5.741410920065734,28.40636714712452
0,-77,18.8828125,16.926085218970268,111.5,0.0,17.15,2.550828348609625,11.59594934823951,15.172122567425864,11.4962890625,9.0,8.4,26.450000000000003,18.050000000000004,40.44499999999999,0.0,40.44499999999999,7.111107628008332e-06,1.668987480244434,0,643.05296875,41155.39,25.358489086497247,4.396949487910201,1.3429401866674817,5.904840398916189,29.24745597019679
0,-75,19.646875,16.4893428533212,111.5,0.0,17.7,2.6460537323489053,12.663510778291782,13.83927031118713,10.96337890625,8.3,12.075,27.175,15.100000000000001,41.83999999999999,0.0,41.83999999999999,7.1111083790833485e-06,1.8226331166300502,0,657.898125,42105.479999999996,25.64952484940023,4.347058914642948,1.3055268862795402,5.675202510567074,28.3161218315533
0,-76,20.4609375,17.348123252130005,111.5,0.0,17.95,2.2673352254013466,9.548428204410891,14.708874686813301,12.0998046875,8.349999999999998,10.225000000000001,28.25,18.025,43.58999999999999,0.0,43.58999999999999,7.111108407181866e-06,1.858699863897666,0,719.6073437499999,46054.87,26.82549801494839,4.1564930418579396,1.3110590218013896,5.449407904725387,27.862772306895835
0,-91,7.3359375,8.826033352876804,69.9,0.0,6.3,5.485591283817728,36.55757120827524,10.618800136627883,4.313427734375,3.6000000000000005,3.25,9.9,6.65,12.424999999999997,0.0,12.424999999999997,7.111102615538845e-06,0.7340180061324588,0,131.71484375,8429.75,11.47670875076997,6.090595782062924,1.5644499678902664,9.528433205921779,29.680311341196656
0,-91,7.1171875,8.642221117273253,69.9,0.0,6.550000000000001,5.906326516292405,40.60342744151735,10.494029466810348,3.77353515625,2.4499999999999993,3.875,8.625,4.75,11.37,0.0,11.37,7.111103254951669e-06,0.7392388508382826,0,125.34234375000001,8021.910000000001,11.195639497143521,6.243501657438397,1.5730424306091542,9.821293899971879,29.91654740362798
